pk,price
300266745,"1,220 "
300266746,"1,000 "
300266747,"1,040 "
300266748,"1,230 "
300266749,"1,010 "
300266750,"1,030 "
300266751,"1,030 "
300266753,"1,000 "
300266754,"1,050 "
300266755,"1,010 "
300266756,"1,790 "
300266757,"1,140 "
300266758,"1,020 "
300266759,"1,000 "
300266760,"1,000 "
300266761,"1,010 "
300266762,"1,000 "
300266765,"1,220 "
300266766,"1,050 "
300266767,"1,120 "
300266768,"1,140 "
300266769,"1,060 "
300266770,"1,070 "
300266771,"1,020 "
300266772,"1,240 "
300266773,"1,030 "
300266774,"1,020 "
300266775,"1,130 "
300266776,"1,030 "
300266777,"1,050 "
300266778,"1,470 "
300266779,"1,100 "
300266780,"1,020 "
300266781,"1,030 "
300266782,"1,040 "
300266783,"1,030 "
300266784,"1,020 "
300266785,"1,060 "
300266786,"1,090 "
300266787,"1,050 "
300266788,"1,020 "
300266789,"1,020 "
300266790,"1,020 "
300266791,"1,030 "
300266794,"1,010 "
300266796,"1,010 "
300266797,"1,010 "
300266799,"1,000 "
300266802,"1,010 "
300266805,"1,000 "
300266806,"1,000 "
300266807,"1,000 "
300266808,"1,010 "
300266814,"1,000 "
300266820,"1,030 "
300266821,"1,030 "
300266823,"1,010 "
300266824,"1,000 "
300266825,"1,000 "
300266827,"1,000 "
300266828,"1,020 "
300266842,"1,010 "
300266848,"1,000 "
300266851,"1,010 "
300266852,"1,000 "
300266853,"1,010 "
300266854,"1,000 "
300266856,"1,020 "
300266857,"1,020 "
300266858,"1,000 "
300266865,"1,000 "
300266866,"1,000 "
300266867,"1,000 "
300266871,"1,010 "
300266872,"1,560 "
300266875,"1,000 "
300266876,"1,000 "
300266877,"1,010 "
300266881,"1,000 "
300266886,"1,030 "
300266890,"1,000 "
300266891,"1,110 "
300266895,"1,000 "
300266897,"1,020 "
300266898,"1,020 "
300266899,"1,000 "
300266905,"1,010 "
300266906,"1,010 "
300267392,"1,040 "
300267399,"1,010 "
300267400,"1,010 "
300267401,"1,090 "
300267402,"1,020 "
300267403,"1,000 "
300267404,"1,080 "
300267405,"1,070 "
300267408,"1,020 "
300267410,"1,010 "
300267412,"1,010 "
300267417,"1,020 "
300267419,"1,010 "
300267423,"1,010 "
300267424,"1,010 "
300267425,"1,000 "
300267426,"1,000 "
300267427,"1,020 "
300267432,"1,080 "
300267433,"1,030 "
300267434,"1,010 "
300267435,"1,000 "
300267436,"1,070 "
300267437,"1,090 "
300267438,"1,220 "
300267439,"1,010 "
300267440,"1,030 "
300267441,"1,080 "
300267442,"1,030 "
300267443,"1,160 "
300267444,"1,080 "
300267446,"1,040 "
300267455,"1,010 "
300267460,"1,120 "
300267463,"1,000 "
300267465,"1,010 "
300267467,"1,000 "
300267472,"1,000 "
300267473,"1,000 "
300267475,"1,000 "
300267476,"1,010 "
300267485,"1,010 "
300267527,"1,020 "
300267528,"1,000 "
300267566,"1,020 "
300267573,"1,000 "
300267575,"1,010 "
300267576,"1,050 "
300267594,"1,030 "
300267600,"1,020 "
300267601,"1,010 "
300267606,"1,010 "
300267608,"1,020 "
300267610,"1,010 "
300267611,"1,010 "
300267612,"1,010 "
300267613,"1,010 "
300267614,"1,020 "
300267622,"1,000 "
300267625,"1,010 "
300267626,"1,000 "
300267627,"1,000 "
300267629,"1,020 "
300267630,"1,010 "
300267631,"1,010 "
300267632,"1,020 "
300267636,"1,000 "
300267642,"1,000 "
300267643,"1,000 "
300267679,"1,010 "
300267680,"1,300 "
300267681,"1,000 "
300267683,"1,000 "
300267684,"1,010 "
300267685,"1,020 "
300267687,"1,010 "
300267688,"1,020 "
300267690,"1,020 "
300267691,"1,020 "
300267692,"1,000 "
300267693,"1,000 "
300267694,"1,010 "
300267695,"1,010 "
300267697,"1,170 "
300267702,"1,000 "
300267717,"1,000 "
300267719,"1,010 "
300267720,"1,000 "
300267725,"1,000 "
300267726,"1,050 "
300267727,"1,060 "
300267731,"1,000 "
300267732,"1,000 "
300267734,"1,010 "
300267735,"1,000 "
300267736,"1,020 "
300267737,"1,000 "
300267738,"1,020 "
300267739,"1,020 "
300267740,"1,010 "
300267741,"1,030 "
300267742,"1,070 "
300267743,"1,000 "
300267744,"1,000 "
300267746,"1,020 "
300267752,"1,190 "
300267753,"1,020 "
300267754,"1,090 "
300267755,"1,140 "
300267756,"1,060 "
300267758,"1,180 "
300267762,"1,200 "
300267767,"1,040 "
300267768,"1,000 "
300267769,"1,020 "
300267770,"1,000 "
300267771,"1,010 "
300267775,"1,030 "
300267776,"1,000 "
300267778,"1,030 "
300267784,"1,000 "
300267787,"1,020 "
300267790,"1,010 "
300267795,"1,000 "
300267796,"1,010 "
300267799,"1,000 "
300267800,"1,000 "
300267801,"1,010 "
300267802,"1,010 "
300267817,"1,040 "
300267819,"1,050 "
300267820,"1,000 "
300267821,"1,030 "
300267822,"1,020 "
300267823,"1,000 "
300267824,"1,000 "
300267825,"1,010 "
300267829,"1,030 "
300267832,"1,090 "
300267839,"1,010 "
300267841,"1,000 "
300267842,"1,180 "
300267844,"1,150 "
300267845,"1,010 "
300267846,"1,010 "
300267847,"1,000 "
300267848,"1,010 "
300267849,"1,010 "
300267852,"1,000 "
300267853,"1,000 "
300267860,"1,020 "
300267861,"1,000 "
300267862,"1,010 "
300267864,"1,000 "
300267866,"1,000 "
300267867,"1,060 "
300267868,"1,050 "
300267869,"1,000 "
300267872,"1,000 "
300267873,"1,060 "
300267874,"1,020 "
300267875,"1,000 "
300267880,"1,000 "
300267883,"1,020 "
300267891,"1,010 "
300267892,"1,030 "
300267894,"1,010 "
300267899,"1,000 "
300267900,"1,040 "
300267902,"1,000 "
300267905,"1,010 "
300267912,"1,020 "
300267920,"1,000 "
300267922,"1,000 "
300267923,"1,000 "
300267932,"1,030 "
300267941,"1,010 "
300267942,"1,000 "
300267945,"1,040 "
300267946,"1,030 "
300267947,"1,000 "
300267948,"1,030 "
300267957,"1,010 "
300267958,"1,000 "
300267959,"1,010 "
300267960,"1,010 "
300267962,"1,000 "
300267965,"1,000 "
300267969,"1,010 "
300267975,"1,020 "
300267976,"1,210 "
300267977,"1,010 "
300267981,"1,010 "
300267986,"1,040 "
300267987,"1,010 "
300267991,"1,000 "
300267994,"1,050 "
300267995,"1,000 "
300268002,"1,010 "
300268009,"1,020 "
300268065,"1,000 "
300268067,"1,020 "
300268068,"1,030 "
300268078,"1,000 "
300268081,"1,000 "
300268082,"1,040 "
300268083,"1,000 "
300268084,"1,020 "
300268085,"1,010 "
300268086,"1,020 "
300268087,"1,060 "
300268088,"3,020 "
300268089,"3,440 "
300268090,"2,990 "
300268091,"3,320 "
300268092,"1,050 "
300268095,"1,000 "
300268097,"1,540 "
300268100,"1,020 "
300268103,"1,010 "
300268105,"1,070 "
300268106,"1,000 "
300268112,"1,020 "
300268116,"1,100 "
300268117,"1,010 "
300268118,"1,000 "
300268120,"1,020 "
300268124,"1,010 "
300268129,"1,050 "
300268130,"1,000 "
300268131,"1,010 "
300268132,"1,030 "
300268135,"1,000 "
300268259,"1,090 "
300268260,"1,010 "
300268263,"1,000 "
300268271,"1,020 "
300268272,"1,000 "
300268273,"1,010 "
300268275,"1,000 "
300268278,"13,600 "
300268282,"1,000 "
300268295,"1,000 "
300268297,"1,020 "
300268306,"1,000 "
300268307,"1,010 "
300268312,"1,000 "
300268313,"1,120 "
300268314,"1,040 "
300268325,"1,000 "
300268327,"1,040 "
300268330,"11,900 "
300268337,"1,010 "
300268341,"1,090 "
300268342,"1,050 "
300268344,"1,010 "
300268349,"1,050 "
300268350,"1,000 "
300268351,"1,000 "
300268375,"1,000 "
300268395,"1,030 "
300268401,"1,000 "
300268402,"1,000 "
300268403,"1,000 "
300268405,"1,000 "
300268408,"1,040 "
300268410,"1,000 "
300268411,"1,280 "
300268413,"1,000 "
300268417,"1,010 "
300268420,"1,010 "
300268421,"1,360 "
300268422,"1,000 "
300268424,"1,010 "
300268426,"1,030 "
300268428,"1,110 "
300268429,"1,040 "
300268430,"1,000 "
300268433,"1,000 "
300268438,"7,530 "
300268440,"1,020 "
300268447,"1,010 "
300268448,"1,000 "
300268453,"1,010 "
300268460,"1,010 "
300268462,"1,000 "
300268464,"3,110 "
300268466,"1,010 "
300268473,"1,010 "
300268474,"1,170 "
300268483,"1,000 "
300268493,"1,010 "
300268498,"1,010 "
300268503,"1,020 "
300268507,"1,020 "
300268509,"1,000 "
300268510,"1,010 "
300268511,"1,050 "
300268519,"3,620 "
300268525,"1,010 "
300268528,"1,000 "
300268529,"1,000 "
300268530,"1,000 "
300268531,"1,000 "
300268534,"1,010 "
300268535,"1,000 "
300268536,"1,030 "
300268540,"1,040 "
300268541,"1,010 "
300268542,"1,000 "
300268543,"1,030 "
300268544,"1,000 "
300268550,"1,020 "
300268561,"1,010 "
300268573,"1,010 "
300268574,"1,010 "
300268575,"1,010 "
300268577,"1,000 "
300268580,"1,030 "
300268581,"1,010 "
300268582,"1,010 "
300268583,"2,270 "
300268597,"1,000 "
300268603,"1,000 "
300268604,"1,010 "
300268609,"1,000 "
300268611,"3,040 "
300268614,"1,000 "
300268617,"1,010 "
300268618,"1,010 "
300268619,"1,000 "
300268620,"1,020 "
300268621,"1,000 "
300268622,"1,030 "
300268623,"1,000 "
300268624,"1,000 "
300268625,"1,020 "
300268629,"1,010 "
300268630,"1,080 "
300268632,"1,010 "
300268636,"1,000 "
300268637,"1,020 "
300268652,"1,050 "
300268655,"1,000 "
300268656,"1,240 "
300268657,"1,010 "
300268672,"1,010 "
300268673,"1,010 "
300268674,"1,000 "
300268678,"1,000 "
300268679,"1,000 "
300268680,"1,010 "
300268681,"1,000 "
300268683,"1,020 "
300268685,"1,010 "
300268686,"1,010 "
300268697,"1,000 "
300268698,"1,010 "
300268703,"1,020 "
300268709,"3,110 "
300268723,"1,010 "
300268724,"1,000 "
300268725,"1,000 "
300268728,"1,020 "
300268734,"1,090 "
300268735,"1,190 "
300268736,"1,010 "
300268738,"1,000 "
300268740,"1,000 "
300268741,"1,020 "
300268747,"1,010 "
300268748,"1,010 "
300268749,"1,000 "
300268750,"1,030 "
300268751,"1,000 "
300268753,"1,000 "
300268755,"1,000 "
300268759,"1,000 "
300268762,"1,000 "
300268763,"1,000 "
300268767,"1,000 "
300268768,"1,030 "
300268787,"1,000 "
300268788,"1,010 "
300268790,"1,030 "
300268791,"1,000 "
300268793,"1,010 "
300268794,"1,040 "
300268802,"1,770 "
300268804,"1,030 "
300268805,"1,000 "
300268807,"1,000 "
300268816,"1,010 "
300268817,"1,030 "
300268819,"1,000 "
300268820,"1,020 "
300268837,"1,010 "
300268846,"2,780 "
300268859,"1,000 "
300268860,"1,000 "
300268862,"1,000 "
300268868,"1,000 "
300268872,"1,020 "
300268873,"1,000 "
300268887,"2,740 "
300268888,"1,000 "
300268889,"1,070 "
300268890,"1,000 "
300268894,"1,000 "
300268895,"1,220 "
300268896,"1,010 "
300268897,"1,020 "
300268898,"1,010 "
300268906,"1,000 "
300268909,"1,030 "
300268910,"1,030 "
300268911,"1,020 "
300268913,"2,910 "
300268915,"1,000 "
300268917,"1,010 "
300268918,"1,000 "
300268919,"1,010 "
300268920,"1,010 "
300268921,"1,010 "
300268922,"1,000 "
300268923,"1,000 "
300268924,"1,010 "
300268926,"1,020 "
300268927,"1,040 "
300268929,"1,000 "
300268930,"1,020 "
300268931,"1,050 "
300268932,"1,000 "
300268933,"1,010 "
300268934,"1,000 "
300268935,"2,730 "
300268936,"1,000 "
300268937,"1,000 "
300268954,"1,000 "
300268963,"1,020 "
300268964,"1,030 "
300268966,"1,010 "
300268967,"1,000 "
300268968,"1,010 "
300268969,"1,040 "
300268970,"1,010 "
300268971,"1,000 "
300268987,"1,000 "
300268990,"1,030 "
300269003,"1,010 "
300269005,"1,040 "
300269006,"1,020 "
300269007,"1,000 "
300269008,"1,000 "
300269009,"1,010 "
300269010,"1,000 "
300269011,"1,020 "
300269012,"1,010 "
300269013,"1,000 "
300269014,"1,000 "
300269015,"1,070 "
300269018,"1,020 "
300269019,"1,040 "
300269020,"1,000 "
300269021,"1,040 "
300269022,"1,000 "
300269023,"1,010 "
300269024,"1,020 "
300269025,"1,020 "
300269026,"1,000 "
300269029,"1,070 "
300269030,"1,000 "
300269031,"1,020 "
300269032,"1,020 "
300269034,"1,000 "
300269036,"1,020 "
300269037,"1,030 "
300269038,"1,040 "
300269039,"1,020 "
300269040,"1,010 "
300269041,"1,000 "
300269042,"1,000 "
300269043,"1,010 "
300269044,"1,000 "
300269045,"1,050 "
300269049,"1,020 "
300269053,"1,050 "
300269058,"1,000 "
300269062,"1,020 "
300269066,"1,030 "
300269071,"1,010 "
300269085,"1,050 "
300269086,"1,000 "
300269089,"1,010 "
300269091,"1,010 "
300269092,"1,000 "
300269093,"1,060 "
300269094,"1,000 "
300269096,"1,010 "
300269097,"1,000 "
300269099,"1,000 "
300269100,"3,020 "
300269101,"1,040 "
300269103,"1,000 "
300269104,"1,040 "
300269105,"1,040 "
300269106,"1,000 "
300269108,"1,020 "
300269109,"1,050 "
300269110,"1,010 "
300269112,"1,010 "
300269113,"1,040 "
300269114,"1,020 "
300269115,"1,000 "
300269116,"3,230 "
300269117,"1,040 "
300269120,"1,000 "
300269121,"1,000 "
300269124,"1,080 "
300269125,"1,030 "
300269126,"1,000 "
300269127,"1,020 "
300269128,"2,830 "
300269129,"1,030 "
300269130,"1,030 "
300269132,"1,030 "
300269133,"2,390 "
300269138,"1,050 "
300269139,"1,010 "
300269140,"1,040 "
300269141,"1,020 "
300269144,"1,010 "
300269146,"1,030 "
300269148,"1,070 "
300269149,"1,020 "
300269151,"1,010 "
300269152,"1,010 "
300269153,"1,000 "
300269155,"1,000 "
300269158,"1,020 "
300269159,"1,030 "
300269175,"1,000 "
300269176,"1,010 "
300269177,"1,000 "
300269181,"1,000 "
300269182,"1,000 "
300269183,"2,610 "
300269184,"1,010 "
300269185,"1,020 "
300269186,"3,490 "
300269189,"1,000 "
300269190,"2,550 "
300269196,"1,090 "
300269197,"1,000 "
300269199,"1,010 "
300269224,"1,010 "
300269227,"1,020 "
300269228,"1,000 "
300269230,"2,800 "
300269232,"1,000 "
300269237,"3,240 "
300269244,"1,020 "
300269245,"1,010 "
300269246,"1,020 "
300269247,"1,000 "
300269248,"1,000 "
300269249,"1,000 "
300269256,"1,000 "
300269258,"1,010 "
300269259,"1,000 "
300269267,"1,000 "
300269268,"1,000 "
300269269,"1,010 "
300269271,"1,050 "
300269272,"1,010 "
300269274,"1,000 "
300269275,"1,010 "
300269276,"1,000 "
300269277,"1,010 "
300269279,"1,000 "
300269281,"1,000 "
300269282,"1,040 "
300269283,"1,030 "
300269284,"1,000 "
300269285,"1,000 "
300269286,"1,020 "
300269288,"1,000 "
300269289,"1,000 "
300269290,"1,010 "
300269293,"1,000 "
300269294,"1,020 "
300269296,"1,010 "
300269297,"1,000 "
300269299,"1,000 "
300269301,"1,000 "
300269302,"1,010 "
300269303,"1,000 "
300269305,"1,060 "
300269306,"1,000 "
300269307,"1,000 "
300269308,"1,000 "
300269310,"1,000 "
300269311,"1,040 "
300269312,"1,030 "
300269314,"1,020 "
300269315,"1,000 "
300269316,"1,060 "
300269317,"1,010 "
300269318,"1,000 "
300269319,"1,000 "
300269321,"1,010 "
300269326,"1,000 "
300269337,"1,030 "
300269343,"1,020 "
300269344,"1,000 "
300269346,"1,010 "
300269348,"1,000 "
300269350,"1,000 "
300269351,"1,000 "
300269352,"1,010 "
300269385,"1,020 "
300269394,"1,000 "
300269395,"1,020 "
300269397,"1,010 "
300269398,"1,060 "
300269399,"1,010 "
300269400,"1,010 "
300269402,"1,010 "
300269405,"1,020 "
300269419,"1,020 "
300269420,"1,000 "
300269421,"1,000 "
300269423,"1,020 "
300269426,"2,620 "
300269429,"1,000 "
300269432,"1,000 "
300269433,"1,020 "
300269434,"1,010 "
300269435,"1,010 "
300269436,"1,010 "
300269437,"1,000 "
300269438,"1,000 "
300269447,"1,000 "
300269450,"1,000 "
300269454,"1,010 "
300269456,"1,010 "
300269458,"1,010 "
300269460,"1,020 "
300269464,"1,030 "
300269466,"1,010 "
300269467,"1,000 "
300269468,"1,010 "
300269470,"1,000 "
300269471,"1,000 "
300269472,"1,010 "
300269475,"1,000 "
300269476,"2,680 "
300269477,"3,090 "
300269479,"1,030 "
300269480,"1,000 "
300269483,"1,010 "
300269487,"1,010 "
300269489,"1,240 "
300269490,"1,010 "
300269491,"1,000 "
300269492,"1,010 "
300269493,"1,000 "
300269494,"1,000 "
300269495,"1,010 "
300269496,"1,000 "
300269499,"1,000 "
300269500,"2,840 "
300269501,"1,010 "
300269502,"1,010 "
300269504,"1,010 "
300269506,"1,000 "
300269507,"1,000 "
300269508,"1,000 "
300269509,"1,030 "
300269510,"1,030 "
300269511,"1,020 "
300269512,"1,000 "
300269513,"1,100 "
300269514,"1,060 "
300269515,"1,000 "
300269516,"1,030 "
300269519,"2,800 "
300269520,"1,030 "
300269522,"1,010 "
300269523,"1,010 "
300269524,"1,000 "
300269526,"1,060 "
300269528,"2,850 "
300269530,"1,010 "
300269531,"2,660 "
300269532,"1,940 "
300269533,"1,000 "
300269534,"2,690 "
300269535,"1,010 "
300269536,"1,020 "
300269537,"3,320 "
300269540,"1,020 "
300269541,"3,890 "
300269542,"1,000 "
300269543,"1,000 "
300269545,"2,420 "
300269546,"1,000 "
300269547,"1,010 "
300269548,"2,870 "
300269549,"2,420 "
300269550,"2,810 "
300269551,"1,000 "
300269552,"2,220 "
300269553,"2,860 "
300269554,"2,270 "
300269555,"1,010 "
300269556,"1,010 "
300269557,"1,000 "
300269558,"1,020 "
300269559,"1,010 "
300269560,"1,020 "
300269562,"1,020 "
300269564,"1,000 "
300269565,"1,020 "
300269566,"1,000 "
300269567,"1,000 "
300269568,"1,000 "
300269569,"1,000 "
300269570,"1,010 "
300269573,"3,230 "
300269575,"1,000 "
300269577,"1,000 "
300269578,"1,040 "
300269589,"3,500 "
300269591,"1,000 "
300269592,"1,020 "
300269593,"1,000 "
300269594,"1,010 "
300269596,"1,000 "
300269597,"1,010 "
300269598,"1,010 "
300269599,"1,000 "
300269604,"1,000 "
300269605,"1,000 "
300269606,"1,010 "
300269607,"1,010 "
300269608,"1,000 "
300269609,"1,000 "
300269611,"1,000 "
300269613,"1,000 "
300269615,"2,620 "
300269616,"1,000 "
300269619,"1,010 "
300269620,"1,000 "
300269621,"3,470 "
300269622,"1,000 "
300269623,"1,010 "
300269625,"1,020 "
300269626,"1,000 "
300269630,"1,000 "
300269631,"1,010 "
300269632,"1,010 "
300269633,"1,000 "
300269643,"1,000 "
300269644,"1,010 "
300269646,"1,000 "
300269647,"1,000 "
300269652,"1,000 "
300269653,"1,010 "
300269682,"1,000 "
300269683,"3,330 "
300269684,"1,010 "
300269685,"1,020 "
300269686,"3,080 "
300269688,"1,100 "
300269689,"1,020 "
300269690,"1,010 "
300269691,"1,000 "
300269693,"1,000 "
300269695,"1,030 "
300269698,"1,010 "
300269699,"1,030 "
300269701,"1,010 "
300269702,"1,010 "
300269704,"1,030 "
300269705,"1,030 "
300269707,"1,000 "
300269709,"1,020 "
300269710,"1,000 "
300269714,"1,000 "
300269715,"1,000 "
300269716,"1,050 "
300269717,"2,650 "
300269719,"1,070 "
300269724,"1,020 "
300269725,"1,000 "
300269726,"1,010 "
300269727,"1,000 "
300269728,"1,000 "
300269729,"1,030 "
300269731,"1,000 "
300269732,"1,020 "
300269734,"3,070 "
300269739,"2,590 "
300269740,"1,000 "
300269741,"1,240 "
300269742,"1,000 "
300269744,"1,010 "
300269745,"1,000 "
300269746,"1,010 "
300269747,"1,000 "
300269748,"1,000 "
300269749,"1,000 "
300269750,"1,000 "
300269751,"1,120 "
300269752,"1,010 "
300269753,"1,000 "
300269754,"1,000 "
300269756,"1,000 "
300269757,"1,010 "
300269758,"1,020 "
300269759,"1,000 "
300269773,"1,010 "
300269790,"1,060 "
300269791,"1,010 "
300269792,"1,010 "
300269793,"1,010 "
300269794,"1,100 "
300269795,"1,000 "
300269796,"2,680 "
300269798,"1,000 "
300269799,"2,240 "
300269800,"1,010 "
300269801,"1,000 "
300269803,"1,000 "
300269820,"1,010 "
300269821,"1,000 "
300269822,"1,010 "
300269823,"1,000 "
300269825,"1,010 "
300269827,"1,010 "
300269828,"1,040 "
300269830,"1,000 "
300269831,"1,000 "
300269832,"1,000 "
300269833,"1,000 "
300269834,"1,000 "
300269836,"1,020 "
300269837,"1,010 "
300269839,"1,000 "
300269840,"1,010 "
300269850,"1,010 "
300269852,"1,000 "
300269853,"1,010 "
300269854,"1,000 "
300269855,"1,010 "
300269856,"1,040 "
300269857,"1,000 "
300269858,"1,010 "
300269859,"3,050 "
300269860,"1,000 "
300269862,"1,040 "
300269863,"1,070 "
300269864,"1,000 "
300269865,"1,010 "
300269866,"1,000 "
300269869,"1,000 "
300269870,"1,070 "
300269871,"1,010 "
300269872,"1,000 "
300269873,"1,010 "
300269874,"1,000 "
300269875,"1,060 "
300269876,"2,900 "
300269877,"3,260 "
300269878,"1,000 "
300269879,"1,030 "
300269880,"1,000 "
300269881,"1,000 "
300269882,"1,000 "
300269883,"1,000 "
300269884,"1,000 "
300269885,"1,000 "
300269886,"1,020 "
300269887,"1,000 "
300269888,"2,730 "
300269889,"1,000 "
300269891,"1,010 "
300269892,"3,140 "
300269893,"1,020 "
300269894,"1,010 "
300269899,"1,000 "
300269900,"1,000 "
300269901,"1,000 "
300269902,"1,010 "
300269908,"2,340 "
300269912,"1,010 "
300269913,"1,000 "
300269916,"1,010 "
300269919,"1,000 "
300269922,"1,000 "
300269923,"1,000 "
300269929,"2,890 "
300269930,"1,000 "
300269932,"3,340 "
300269933,"3,280 "
300269934,"1,010 "
300269935,"1,000 "
300269940,"1,010 "
300269942,"1,030 "
300269944,"1,000 "
300269946,"2,030 "
300269947,"1,000 "
300269949,"1,000 "
300269950,"1,020 "
300269951,"1,000 "
300269952,"1,000 "
300269953,"1,020 "
300269954,"1,000 "
300269955,"1,000 "
300269956,"1,000 "
300269957,"1,000 "
300269958,"3,020 "
300269960,"1,000 "
300269961,"3,250 "
300269962,"1,010 "
300269963,"1,040 "
300269964,"1,020 "
300269965,"1,000 "
300269967,"1,020 "
300269968,"1,010 "
300269969,"1,000 "
300269975,"1,000 "
300269976,"1,030 "
300269977,"1,000 "
300269979,"1,000 "
300269980,"1,000 "
300269981,"1,000 "
300269982,"1,010 "
300269983,"1,000 "
300269985,"1,000 "
300269986,"1,010 "
300269987,"1,000 "
300269988,"1,000 "
300269990,"1,000 "
300269991,"1,000 "
300269992,"2,680 "
300269993,"1,000 "
300269994,"1,000 "
300269995,"1,010 "
300269996,"1,000 "
300269997,"1,010 "
300269998,"1,020 "
300269999,"1,010 "
300270000,"3,020 "
300270001,"3,300 "
300270002,"1,010 "
300270003,"1,000 "
300270004,"1,020 "
300270005,"1,000 "
300270006,"1,000 "
300270007,"1,010 "
300270008,"1,010 "
300270011,"1,020 "
300270012,"1,010 "
300270013,"1,000 "
300270014,"1,000 "
300270015,"1,010 "
300270016,"1,000 "
300270017,"1,010 "
300270018,"1,000 "
300270019,"1,010 "
300270020,"1,030 "
300270021,"1,010 "
300270022,"1,000 "
300270025,"1,020 "
300270026,"1,010 "
300270027,"1,000 "
300270028,"1,010 "
300270029,"1,000 "
300270030,"1,010 "
300270032,"1,010 "
300270033,"1,030 "
300270034,"1,000 "
300270035,"1,010 "
300270036,"3,140 "
300270037,"1,010 "
300270038,"1,010 "
300270039,"2,730 "
300270040,"1,020 "
300270041,"1,820 "
300270042,"1,000 "
300270043,"1,000 "
300270044,"1,000 "
300270045,"1,000 "
300270046,"1,020 "
300270047,"1,000 "
300270048,"1,010 "
300270050,"1,050 "
300270051,"1,800 "
300270052,"1,000 "
300270053,"1,020 "
300270054,"1,010 "
300270055,"1,000 "
300270056,"1,010 "
300270059,"1,000 "
300270060,"3,310 "
300270063,"1,000 "
300270065,"2,440 "
