nation_pk,club_pk,name,pk
008,0054,비토르 토르메나,300246098
009,1833,K. 하우트메인,300246099
018,1723,K. 아실센,300246100
009,"1304,2064",R. 그라벤베르흐,300246104
005,0741,M. 에레라,300246106
005,"0301,1791",M. 팔라시오스,300246107
005,0557,A. 디아스,300246108
004,1585,아드리아 페드로사,300246113
019,0123,우무트 메라시,300246118
018,0677,A. 시에란센-스케우,300246119
021,1097,스티븐 켈리,300246121
009,1743,대숀 레단,300246123
001,1301,클린턴 몰라,300246126
002,1243,파울 빌,300246127
016,1404,애덤 오라일리,300246136
004,"1477,1701,1955",이냐키 페냐,300246139
022,1515,A. 유키치,300246143
005,0216,I. 알리세다,300246145
001,0029,샘 매칼럼,300246155
014,"1495,2069",E. 플레팅크스,300246157
017,1851,마스 헤르만센,300246158
001,"0063,0433",이선 레어드,300246159
005,0357,L. 발렌티,300246164
023,1033,B. 크라스니치,300246168
031,1691,새뮤얼 추쿠에제,300246172
119,1344,하지 음노가,300246173
001,"0184,1301",H. 엘리엇,300246174
002,1132,L. 이호르스트,300246175
009,0765,다니엘 반캄,300246179
033,1078,M. 풀크라프,300246182
033,1411,T. 비스네르,300246183
014,"1495,2069",티보 블리팅크,300246185
008,1219,아르투르 카브랄,300246186
005,"0741,0976,1850",J. 알바레스,300246191
067,0851,I. 부코티치,300246192
065,0594,캘런 엘리엇,300246195
043,0269,메디 부제마,300246229
003,1036,M. 파에통,300246230
005,0741,E. 센투리온,300246236
005,1631,E. 부야우데,300246237
017,1589,H. 베르나트,300246240
027,"0986,1292,1607,1691",불라예 디아,300246242
002,2026,B. 레나이스,300246246
002,1679,지몬 라인,300246256
005,0741,루카스 벨트란,300246258
005,1208,M. 웨이간트,300246263
025,1759,D. 코타르스키,300246267
004,0469,아빌레스,300246275
004,1216,호아킨,300246276
004,0658,이반 마르토스,300246279
004,0672,에밀리오 베르나드,300246281
004,0672,에밀리오 베르나드,320246281
004,0672,에밀리오 베르나드,300246281
004,0672,에밀리오 베르나드,320246281
004,1198,살바 페레르,300246282
004,1585,오스카르 힐,300246284
018,0334,L. 코르니크,300246291
001,0434,키언 에테테,300246296
003,0528,히마드 압델리,300246297
003,0396,칼리두 시디베,300246298
003,1420,지브릴 디아니,300246299
011,1252,우카시 포렝바,300246301
005,2051,T. 모스치온,300246305
039,1832,레보항 마보에,300246307
010,1654,미겔 루이스,300246309
013,1851,C. 카피스,300246310
075,0055,S. 스파소프,300246313
040,1809,마에다 다이젠,300246321
001,1206,노아 칠버스,300246326
002,1651,A. 아이도니스,300246328
003,1109,M. 엘이드리시,300246329
001,1025,찰리 졸리,300246333
005,0267,F. 나바로,300246335
013,1484,M. 밀례비치,300246336
036,0183,M. 무드리크,300246340
006,0954,조진우,300246345
001,1301,딜런 마칸디,300246349
003,1482,엔조 르페이,300246350
004,0242,발레리,300246351
004,"0672,1238",기야몬,300246352
032,1961,마무두 모로,300246382
012,0928,샬리 베베리,300246383
045,0692,A. 날리치,300246385
055,1413,Y. 이브라히마이,300246389
018,1410,S. 비에르스홀,300246390
001,2033,루이스 브런트,300246392
012,1851,카를 비에르크,300246399
002,"0158,0821,1132,1664",F. 하르트만,300246401
017,1102,M. 비스트루프,300246402
062,"0039,0160,1248",X. 아레아가,300246406
012,0869,P. 킨드베리,300246409
014,1254,노아 파디가,300246415
002,2080,레온 다야쿠,300246416
001,2080,앤서니 패터슨,300246417
014,1281,야리 베르스하런,300246419
014,"1281,1500",제레미 도쿠,300246420
005,2076,루카 오레야노,300246423
009,1491,M. 베르던,300246427
028,"1169,1188,1219",두샨 블라호비치,300246430
007,1219,리카르도 소틸,300246431
012,1723,욘 비외르켕렌,300246434
006,0521,문경건,300246436
003,1092,케빈 카브랄,300246450
014,1587,시릴 응공게,300246457
017,"1817,2064",M. 다라미,300246459
012,1424,알리 유세프,300246467
006,0914,박한근,300246468
005,1366,A. 우르시,300246469
005,1960,F. 히로티,300246471
005,1474,파쿤도 알마다,300246547
018,0182,오삼 사라우이,300246548
047,0692,M. 시비,300246549
051,"0450,1945",Ó. 스베리손,300246552
057,0461,D. 소레스쿠,300246562
003,0214,B. 디아키테,300246565
016,0392,마크 코일,300246591
004,0492,알고비아,300246592
004,1216,알메르헤,300246593
003,1013,H. 마셍고,300246594
010,1499,마티스 카르발류,300246603
004,"1274,1626",프란 가르시아,300246606
004,1336,하비 미에르,300246617
033,"0370,1411",아담 흘로제크,300246618
003,1743,A. 로탱,300246645
003,1743,A. 로탱,319246645
003,1743,A. 로탱,300246645
003,1743,A. 로탱,319246645
003,2024,막상스 카케레,300246646
001,1839,올리 배터스비,300246648
011,0714,F. 마르흐빈스키,300246649
002,0927,N. 조머,300246650
012,1198,에밀 홀름,300246656
002,0573,노아 카터바히,300246666
005,2051,호아킨 노비요,300246667
009,1487,퀸트 얀선,300246668
001,0656,부카요 사카,300246669
004,1129,바레네체아,300246672
010,1562,브루누 파스,300246674
052,1882,엔리케 보르하,300246675
052,1882,엔리케 보르하,319246675
052,1882,엔리케 보르하,300246675
052,1882,엔리케 보르하,319246675
003,1472,G. 비안코네,300246679
001,1254,K. 뎀벨레,300246682
003,1114,L. 아구메,300246683
020,1044,S. 압둘하미드,300246688
020,0537,O. 알자다니,300246689
020,0537,O. 알자다니,319246689
020,0537,O. 알자다니,300246689
020,0537,O. 알자다니,319246689
052,0237,아담 바레이로,300246690
016,0095,D. 윌리엄스,300246693
001,0990,매티 폴록,300246695
052,1971,G. 벨라스케스,300246696
051,2088,E. 올라프손,300246704
017,0174,A. 스키퍼,300246709
014,0213,켄 은쿠바,300246713
001,0785,B. 위레두,300246723
080,0183,라시나 트라오레,300246728
003,0989,I. 슈아레프,300246729
003,0989,I. 슈아레프,320246729
003,0989,I. 슈아레프,300246729
003,0989,I. 슈아레프,320246729
034,0413,아케 로바,300246732
027,0497,O. 티우네,300246739
003,1803,기욤 디치,300246740
004,1129,아이엔 무뇨스,300246748
022,0028,스테판 하우둠,300246750
017,0855,마스 키켄보르,300246753
046,1546,산테리 베네넨,300246757
004,"0470,1096",알렉스 파촌,300246760
047,1017,세쿠 코이타,300246762
009,"0061,0184,0779",키야나 후버르,300246763
047,"0187,0317,0808,1017",모하메드 카마라,300246764
005,0354,F. 곤살레스 메틸리,300246770
029,0894,M. 카스트로,300246771
020,0766,M. 알쿠나얀,300246781
004,"0469,0672,0970,1390,1906,2005",브라이안 힐,300246785
004,1139,우고 바예호,300246787
001,1828,A. 스미스,300246789
003,1549,압둘-카데르 밤바,300246790
074,1181,마노르 솔로몬,300246791
020,0948,Y. 알하르비,300246795
042,"0009,1564",테전 뷰캐넌,300246800
013,1564,데후안 존스,300246803
002,1245,A. 세이디치,300246804
003,0396,틸 시소코,300246807
051,1817,Í. 요한네손,300246814
003,1231,E. 실베스트르,300246816
040,0316,T. 와타나베,300246826
104,0269,M. 카마라,300246827
029,0354,렌소 로페스,300246828
034,0990,V. 바요,300246832
002,2025,아모스 피퍼,300246836
020,0688,나이프 알마스,300246837
020,1890,라칸 알샴란,300246838
002,1679,카이 프뢰거,300246845
016,0684,B. 라이언스,300246846
016,1013,마크 사이크스,300246847
003,"0021,0109,1177,1200,1836,2024",B. 포파나,300246848
013,0668,그리핀 도시,300246849
144,1589,N. 미켈손,300246858
018,0182,O. 홀름,300246860
002,"0976,1030,1850",펠릭스 은메차,300246863
005,1524,F. 킨테로스,300246865
005,1960,엔소 디아스,300246870
003,0608,모하메드 실라,300246872
001,1854,로비 고츠,300246874
034,"0009,0370,0515",오딜롱 코수누,300246875
007,"0460,1820",G. 가에타노,300246877
010,1753,주앙 발리두,300246881
005,"1017,1208",N. 카팔도,300246885
005,0363,A. 오반도,300246910
018,0822,F. 셸스타,300246911
052,0741,R. 로하스,300246914
033,1411,T. 츠반차라,300246919
012,0515,D. 콜란데르,300246920
001,"0763,1300",제이컵 램지,300246923
039,1187,K. 섹고타,300246927
004,0242,이반 마르틴,300246928
095,0948,제르송 로드리게스,300246929
006,2026,천성훈,300246930
006,"0746,1600",엄원상,300246937
047,1317,I. 쿨리발리,300246946
034,1386,폴 아쿠오쿠,300246947
061,1827,마빈 로리아,300246951
018,0150,손드레 리세트,300246954
050,1827,A. 이바치치,300246958
091,1595,루밤보 무손다,300246959
009,"0779,0918,1169,2064",모하메드 이하타렌,300246960
010,0565,디오구 칼릴라,300246974
016,1597,루크 부어,300246989
016,1530,리엄 스케일스,300246991
016,1597,마크 디그넘,300246992
013,1720,포리스트 라소,300246993
016,1404,J. 매클렐런드,300247000
016,1578,닐 파루지아,300247001
015,0018,페이위,300247007
018,1413,V. 드락스네스,300247009
013,1101,A. 케이타,300247014
039,1187,해피 마샤네,300247017
047,0225,B. 쿠야테,300247019
012,0496,J. 제테르스트룀,300247022
018,1509,T. 굴릭센,300247025
064,1083,A. 셰페르,300247026
008,0985,후앙,300247027
033,"0532,0610,0926,1497,1868",알렉스 크랄,300247028
033,"0400,0943,1860,1868",페트르 셰브치크,300247030
013,0952,도노번 파인스,300247031
012,1424,카디르 호지치,300247032
012,1213,빌레 야콥손,300247033
031,0252,사무엘,300247035
013,1382,저스틴 핵,300247038
036,0600,O. 레베덴코,300247040
036,0600,O. 레베덴코,319247040
036,0600,O. 레베덴코,300247040
036,0600,O. 레베덴코,319247040
008,0817,안데르송,300247041
012,0496,J. 뢰프그렌,300247042
042,1077,노블 오켈로,300247057
009,1288,T. 헨드릭스,300247058
085,"0301,1791",야히아 나데르,300247060
085,"0301,1791",사이드 주마,300247062
085,"0301,1791",M. 부산다,300247067
085,"0301,1791",할리드 에이사,300247072
001,0220,U. 고드윈-말리페,300247073
029,1960,C. 올리바,300247076
023,0216,아미르 사이피,300247077
005,1474,N. 로메로,300247081
013,0965,O. 페르난데스,300247084
016,1559,W. 혼더마크,300247085
017,0446,로우카 프리프,300247086
005,"0373,0741,1476",E. 페르난데스,300247090
026,1890,S. 페드로사,300247093
013,0267,A. 레이놀즈 II,300247095
001,0037,D. 이데헨,300247098
048,1631,다비드 한츠코,300247103
005,1809,A. 베르나베이,300247106
005,0811,I. 세치,300247108
014,1735,시번 데발러,300247112
018,1602,J. 바카위,300247115
013,1382,루이스 바라자,300247121
036,0183,다닐로 시칸,300247122
002,0724,A. 요니치,300247123
032,2045,기디언 멘사,300247124
042,1484,Z. 바송,300247125
025,1753,N. 갈로비치,300247126
026,0115,루예리 블랑코,300247129
029,"1703,1754,2043",A. 에스피노,300247131
004,"0148,0638,0672",프란 나바로,300247138
001,1559,조시 벤슨,300247140
005,0237,A. 봄베르가르,300247143
045,1584,디노 호티치,300247144
005,1394,알렉스 비고,300247150
005,0813,파쿤도 무라,300247156
019,0045,C. 세르텔,300247159
001,0561,J. 올레잉카,300247166
026,0267,J. 두란,300247172
026,0267,카를로스 테란,300247173
016,1664,L. 맥니컬러스,300247176
010,1114,압두 콘테,300247180
062,"1042,1522,1738",곤살로 플라타,300247181
008,"0139,0316,0337",투타,300247182
025,1114,A. 팔라베르사,300247185
008,2088,주니어 브루마두,300247187
004,0688,빅토르 루이스,300247188
015,0018,쑹즈웨이,300247191
015,1843,녜아오솽,300247192
015,1843,류윈,300247195
015,1843,뤄이,300247196
033,1926,M. 하노우세크,300247203
008,"0369,0612,1386,1701,2005",에메르송,300247204
048,0384,루카시 흐로쇼,300247205
014,0316,딜란 음바요,300247209
047,0309,시비리 케이타,300247213
067,1383,V. 사비체비치,300247215
015,1843,한쉬안,300247221
042,1180,데인 생클레어,300247228
007,"0051,0274,0290,1377,1391,1702",라울 벨라노바,300247229
033,0309,얀 크랄,300247231
002,0292,모리츠 뢰믈링,300247237
008,"0465,0654",헤나투 카이제르,300247239
003,"0808,1812",K. 튀람,300247246
027,1803,M. 음보,300247248
009,1632,요엘 피루,300247249
008,"0274,0322,0405,0826,1692",이바녜스,300247257
024,1718,L. 이바노비치,300247259
080,"0262,0370,1886",에드몽 탑소바,300247263
040,1438,세코 아유무,300247264
013,1245,앤드루 거트먼,300247278
021,"0063,0433",린던 다이크스,300247279
046,1546,S. 호스티카,300247286
063,0851,I. 카마라,300247288
008,1913,브루누 베르치나투,319247289
008,1913,브루누 베르치나투,319247289
013,1101,맷 헌들리,300247304
013,1101,맷 헌들리,319247304
013,1101,맷 헌들리,300247304
013,1101,맷 헌들리,319247304
013,1661,존 넬슨,300247308
013,0668,샘 정콰,300247309
013,0816,테이트 슈미트,300247322
013,0816,에릭 홀트,300247323
013,1821,C. 카월,300247325
004,"0836,1534",우나이 벤세도르,300247328
017,1427,N. 베스터룬,300247330
011,1099,R. 아담스키,300247331
018,1427,A. 미켈센,300247333
013,1564,저스틴 레닉스,300247347
001,1857,잭 젠킨스,300247349
001,0220,올리 케이시,300247350
011,0307,M. 보구시,300247351
011,1006,O. 세베진스키,300247353
013,0985,벤지 미셸,300247354
013,0985,카일 스미스,300247356
023,1324,L. 스테르기우,300247360
013,"0842,1017,1186",브렌던 에런슨,300247361
003,0181,톰 뒤크로크,300247369
016,1473,C. 카바나,300247371
074,0846,디아 사바,300247375
018,1427,A. 옌센,300247376
008,1189,마르쿠스 안토니우,300247377
001,2025,리 뷰캐넌,300247385
011,"1495,2069",A. 부크사,300247388
008,1068,안드리 시냐시키,300247391
012,"0274,0357,1169,2005",데얀 쿨루세브스키,300247394
016,0001,L. 맥널리,300247395
005,1392,C. 비얄바,300247400
006,0008,송진규,300247406
006,0008,송진규,320247406
006,0008,송진규,300247406
006,0008,송진규,320247406
003,0646,K. 무앙가,300247407
002,1975,얀 볼러,300247409
004,"0675,1047,1421",알투베,300247411
003,0573,앤디 펠마르,300247412
013,1821,사이드 하지,300247426
041,0952,D. 오초아,300247428
002,1578,레온 푈스,300247434
012,0928,빌헬름 뢰페르,300247446
046,1102,O. 안트만,300247447
109,1077,그레그 란짓싱,300247448
005,0741,A. 팔라베시노,300247450
016,1597,마이클 갤러거,300247452
004,1129,알렉스 솔라,300247458
013,0965,숀 닐리스,300247459
001,1607,폴러린 발로군,300247463
005,0012,G. 아빌라,300247467
040,"0008,0186,0465,0541,0617,0654,0991,1697,1750",마사,300247471
013,1092,체이스 개스퍼,300247474
013,1180,하사니 다슨,300247476
002,"0805,1732",루카 운베하운,300247479
004,1498,몬카욜라,300247495
002,1222,A. 벨라 코차프,300247497
016,1664,S. 린치,300247498
004,1386,에드가르,300247500
048,0267,B. 세쿨리치,300247503
013,1186,맷 프리즈,300247506
002,1025,파울 글라첼,300247507
019,0578,메테한 귀츨뤼,300247508
013,1970,에드윈 세릴로,300247509
042,1180,칼럼 몽고메리,300247510
042,1180,칼럼 몽고메리,320247510
042,1180,칼럼 몽고메리,300247510
042,1180,칼럼 몽고메리,320247510
001,0561,T. 브래드버리,300247518
023,0765,펠릭스 맘빔비,300247519
023,0329,E. 프티냐,300247520
016,1668,코리 은다다,300247528
034,1420,C. 자디 세리,300247534
005,0758,호세 바레토,300247566
006,1230,김찬,300247574
061,1661,알란 크루스,300247580
013,0965,프랭키 아마야,300247582
006,0916,유정완,300247584
006,0521,강정묵,300247586
003,1499,레오 르루아,300247599
001,"0184,0908,1632,1968",리스 윌리엄스,300247601
018,0150,에일 셀비크,300247611
013,0779,D. 실리,300247612
001,0990,J. 응가키아,300247623
068,"0460,0759,0890,1126,1312,1934",흐비차 크바라,300247635
013,0952,A. 페레즈,300247636
070,0817,B. 테셰이라,300247640
008,"0183,0868,2024",테테,300247641
033,1411,필리프 파나크,300247643
042,"0116,0985,1484",카말 밀러,300247648
001,0779,J. 브란스웨이트,300247649
002,0674,파울 그라베,300247656
012,0590,R. 알하지,300247658
001,"0063,0433",파이살 베타시,300247661
006,1558,김태환,300247667
034,0309,코난 은드리,300247668
